Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Umbra Concept Store,43.650417,-79.391136,Furniture / Home Store
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Starbucks,43.645594,-79.386063,Coffee Shop
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Michaels,43.64869949375211,-79.3910962343216,Arts & Crafts Store
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Lavish & Squalor,43.65030427070834,-79.38892664709715,Clothing Store
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Figo,43.64772466405093,-79.39052085550152,Italian Restaurant
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Colibri,43.651041,-79.384065,Taco Place
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Essential Beauty Bar,43.65051268683632,-79.38802119167447,Cosmetics Shop
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Planta Queen,43.650622,-79.388154,Vegetarian / Vegan Restaurant
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Queen St. Warehouse,43.650116540590425,-79.3903160886256,Bar
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Toronto City Hall Rooftop Garden,43.651230845735505,-79.3837674874531,Garden
Stn A PO Boxes,43.648690000000045,-79.38543999999995,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
Stn A PO Boxes,43.648690000000045,-79.38543999999995,John Fluevog Shoes,43.6499881760459,-79.39079046249388,Shoe Store
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Scaddabush Italian Kitchen & Bar,43.6447367776608,-79.38535477982775,Italian Restaurant
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Little India Restaurant,43.65031880877208,-79.38899760320798,Indian Restaurant
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Scotiabank Theatres,43.648829331652806,-79.39078229912828,Movie Theater
Stn A PO Boxes,43.648690000000045,-79.38543999999995,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Osgoode Hall Park,43.651104579673685,-79.3862691864201,Park
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Malabar Limited,43.650616980063944,-79.389945826656,Costume Shop
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
Stn A PO Boxes,43.648690000000045,-79.38543999999995,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
Stn A PO Boxes,43.648690000000045,-79.38543999999995,FLOCK Rotisserie + Greens,43.65098849486318,-79.38191708712704,Salad Place
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Much Music Video Awards (MMVA's),43.64999294848099,-79.39054666005632,Music Venue
Stn A PO Boxes,43.648690000000045,-79.38543999999995,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Kellys Landing,43.645081624120245,-79.38304962483915,Restaurant
Stn A PO Boxes,43.648690000000045,-79.38543999999995,BMV-Q (BMV Bookstore),43.65001193338498,-79.39076272691233,Bookstore
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Rexall Pharma Plus,43.65069306428047,-79.3868471222179,Pharmacy
Stn A PO Boxes,43.648690000000045,-79.38543999999995,The Underground Dance Centre,43.64974018262459,-79.38804462470118,Dance Studio
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Baba Geddo,43.649944,-79.389321,Mediterranean Restaurant
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Mr Burrito,43.649992102728596,-79.38928213188512,Burrito Place
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Me Va Me,43.65005490955589,-79.39055494048628,Middle Eastern Restaurant
Stn A PO Boxes,43.648690000000045,-79.38543999999995,Starbucks,43.64510181136508,-79.38360972232998,Coffee Shop
Cabbagetown,43.66788000000002,-79.36648999999993,F'Amelia,43.66753590663226,-79.36861331485827,Italian Restaurant
Cabbagetown,43.66788000000002,-79.36648999999993,Cranberries,43.6678427705951,-79.36940687874281,Diner
Cabbagetown,43.66788000000002,-79.36648999999993,Kingyo Toronto,43.66589495808371,-79.36841520638596,Japanese Restaurant
Cabbagetown,43.66788000000002,-79.36648999999993,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Indian Restaurant
Cabbagetown,43.66788000000002,-79.36648999999993,Murgatroid,43.66738149016019,-79.36931129229457,Restaurant
Cabbagetown,43.66788000000002,-79.36648999999993,Merryberry Cafe + Bistro,43.66663020301851,-79.36879184199822,Café
Cabbagetown,43.66788000000002,-79.36648999999993,Cabbagetown Brew,43.66692279890784,-79.36928929560437,Café
Cabbagetown,43.66788000000002,-79.36648999999993,Absolute Bakery & Café,43.667469462461995,-79.36927654747196,Bakery
Cabbagetown,43.66788000000002,-79.36648999999993,Fair Trade Jewellery Co.,43.6653480241165,-79.36836240366654,Jewelry Store
Cabbagetown,43.66788000000002,-79.36648999999993,Toronto Dance Theatre,43.66623230619368,-79.36707506629983,General Entertainment
Cabbagetown,43.66788000000002,-79.36648999999993,Riverdale Farm,43.66685035126636,-79.36137564770476,Farm
Cabbagetown,43.66788000000002,-79.36648999999993,House on Parliament,43.663645704974314,-79.36785378722945,Gastropub
Cabbagetown,43.66788000000002,-79.36648999999993,Riverdale Park West,43.66604827676354,-79.36094117493359,Park
Cabbagetown,43.66788000000002,-79.36648999999993,St. Jamestown Delicatessen,43.66581142395609,-79.36864825640076,Butcher
Cabbagetown,43.66788000000002,-79.36648999999993,The Epicure Shop,43.663964860964924,-79.36779540886938,Deli / Bodega
Cabbagetown,43.66788000000002,-79.36648999999993,Pet Valu,43.66420501339666,-79.36846012382637,Pet Store
Cabbagetown,43.66788000000002,-79.36648999999993,Wellesley Park,43.6696487958367,-79.3621551990509,Park
Cabbagetown,43.66788000000002,-79.36648999999993,Stout Irish Pub,43.66389071833622,-79.3690300810636,Pub
Cabbagetown,43.66788000000002,-79.36648999999993,Kanpai Snack Bar,43.664330935948634,-79.36806503124257,Taiwanese Restaurant
Cabbagetown,43.66788000000002,-79.36648999999993,The Pear Tree,43.664904018134834,-79.36824639094671,Restaurant
Cabbagetown,43.66788000000002,-79.36648999999993,Labour Of Love,43.663907,-79.368822,Gift Shop
Cabbagetown,43.66788000000002,-79.36648999999993,Jetfuel Coffee,43.66529519392083,-79.3683345416816,Coffee Shop
Cabbagetown,43.66788000000002,-79.36648999999993,Sunny Green Vegetable and Fruit,43.667555388483756,-79.3724347693053,Market
Cabbagetown,43.66788000000002,-79.36648999999993,Hey Lucy,43.66407509923825,-79.36865505824356,Italian Restaurant
Cabbagetown,43.66788000000002,-79.36648999999993,Thai Room - Carlton,43.6641587260231,-79.36818872980979,Thai Restaurant
Cabbagetown,43.66788000000002,-79.36648999999993,LCBO,43.665585593088366,-79.36853050840249,Liquor Store
Cabbagetown,43.66788000000002,-79.36648999999993,TD Canada Trust,43.66465469253796,-79.36788707971579,Bank
Cabbagetown,43.66788000000002,-79.36648999999993,Winchester Park,43.66623107575282,-79.3716312803108,Playground
Cabbagetown,43.66788000000002,-79.36648999999993,Daniel et Daniel Event Creation & Catering,43.6643837,-79.3683282,Bakery
Cabbagetown,43.66788000000002,-79.36648999999993,Tim Hortons,43.66716925802294,-79.36884865164751,Coffee Shop
Cabbagetown,43.66788000000002,-79.36648999999993,Subway,43.66564329610601,-79.3683001523662,Sandwich Place
Cabbagetown,43.66788000000002,-79.36648999999993,The Beer Store,43.6664079,-79.368833,Beer Store
Cabbagetown,43.66788000000002,-79.36648999999993,Pizza Pizza,43.667178738521734,-79.36966873777858,Pizza Place
Cabbagetown,43.66788000000002,-79.36648999999993,The Flying Beaver Pubaret,43.664828798875426,-79.36829203718695,Pub
Cabbagetown,43.66788000000002,-79.36648999999993,Tim Hortons,43.665785871990316,-79.36828404664993,Coffee Shop
Cabbagetown,43.66788000000002,-79.36648999999993,China Gourmet,43.6641802410051,-79.36835925727236,Chinese Restaurant
Cabbagetown,43.66788000000002,-79.36648999999993,Ambal Trading,43.66753798027583,-79.36934978648982,Market
Cabbagetown,43.66788000000002,-79.36648999999993,Pizza Pizza,43.66809038080825,-79.37027389227195,Pizza Place
Cabbagetown,43.66788000000002,-79.36648999999993,Tender Trap Restaurant,43.66772379650776,-79.36948477788651,Chinese Restaurant
Cabbagetown,43.66788000000002,-79.36648999999993,El Charro,43.667606,-79.36949,Restaurant
Cabbagetown,43.66788000000002,-79.36648999999993,Staij & Co Café and Pastry Boutique,43.666862703979966,-79.36922818422318,Café
Cabbagetown,43.66788000000002,-79.36648999999993,Shoppers Drug Mart,43.663998,-79.36783,Pharmacy
Cabbagetown,43.66788000000002,-79.36648999999993,Park Snacks,43.66697911709206,-79.36311542987823,Snack Place
Cabbagetown,43.66788000000002,-79.36648999999993,Wellesley Parliament Square,43.668589018294284,-79.37016915914073,Plaza
Cabbagetown,43.66788000000002,-79.36648999999993,Matt's No Frills,43.663515,-79.367166,Grocery Store
Cabbagetown,43.66788000000002,-79.36648999999993,Riverdale Farmer's Market,43.66689081195459,-79.36250306755787,Farmers Market
Cabbagetown,43.66788000000002,-79.36648999999993,Tim Hortons / Esso,43.66712972601009,-79.37066407870991,Coffee Shop
Cabbagetown,43.66788000000002,-79.36648999999993,241 Pizza,43.663488,-79.36755,Pizza Place
First Canadian Place,43.648280000000064,-79.38145999999995,Canoe,43.647452066183476,-79.38132001815676,Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
First Canadian Place,43.648280000000064,-79.38145999999995,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
First Canadian Place,43.648280000000064,-79.38145999999995,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
First Canadian Place,43.648280000000064,-79.38145999999995,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
First Canadian Place,43.648280000000064,-79.38145999999995,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
First Canadian Place,43.648280000000064,-79.38145999999995,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
First Canadian Place,43.648280000000064,-79.38145999999995,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
First Canadian Place,43.648280000000064,-79.38145999999995,Maman,43.64830873804684,-79.38225333898805,Café
First Canadian Place,43.648280000000064,-79.38145999999995,Bymark,43.647217284018005,-79.38125188166379,Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,King Taps,43.648475974183,-79.38205778358744,Gastropub
First Canadian Place,43.648280000000064,-79.38145999999995,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,Ki Modern Japanese + Bar,43.647223,-79.3793738,Japanese Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
First Canadian Place,43.648280000000064,-79.38145999999995,Dineen Coffee,43.650497,-79.378765,Café
First Canadian Place,43.648280000000064,-79.38145999999995,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
First Canadian Place,43.648280000000064,-79.38145999999995,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
First Canadian Place,43.648280000000064,-79.38145999999995,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
First Canadian Place,43.648280000000064,-79.38145999999995,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,Café Plenty,43.6491179354577,-79.37831288380438,Café
First Canadian Place,43.648280000000064,-79.38145999999995,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
First Canadian Place,43.648280000000064,-79.38145999999995,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
First Canadian Place,43.648280000000064,-79.38145999999995,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
First Canadian Place,43.648280000000064,-79.38145999999995,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
First Canadian Place,43.648280000000064,-79.38145999999995,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
First Canadian Place,43.648280000000064,-79.38145999999995,Chotto Matte,43.646473,-79.378782,Japanese Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Asian Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
First Canadian Place,43.648280000000064,-79.38145999999995,Starbucks,43.646731,-79.383951,Coffee Shop
First Canadian Place,43.648280000000064,-79.38145999999995,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
First Canadian Place,43.648280000000064,-79.38145999999995,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
First Canadian Place,43.648280000000064,-79.38145999999995,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
First Canadian Place,43.648280000000064,-79.38145999999995,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
First Canadian Place,43.648280000000064,-79.38145999999995,Toronto Athletic Club,43.647359553534905,-79.3811766566002,Gym
First Canadian Place,43.648280000000064,-79.38145999999995,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
First Canadian Place,43.648280000000064,-79.38145999999995,Rosalinda,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
First Canadian Place,43.648280000000064,-79.38145999999995,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
First Canadian Place,43.648280000000064,-79.38145999999995,WVRST,43.64496809087762,-79.38137631843854,Beer Bar
First Canadian Place,43.648280000000064,-79.38145999999995,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
First Canadian Place,43.648280000000064,-79.38145999999995,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
First Canadian Place,43.648280000000064,-79.38145999999995,Tachi,43.65059603893127,-79.38339613055128,Sushi Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
First Canadian Place,43.648280000000064,-79.38145999999995,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
First Canadian Place,43.648280000000064,-79.38145999999995,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
First Canadian Place,43.648280000000064,-79.38145999999995,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
First Canadian Place,43.648280000000064,-79.38145999999995,Earls Kitchen & Bar,43.647945662980305,-79.3837058277153,Bar
First Canadian Place,43.648280000000064,-79.38145999999995,Toronto PATH System,43.64990340698978,-79.3830527039004,General Travel
First Canadian Place,43.648280000000064,-79.38145999999995,The National Club,43.64934259283233,-79.3805735731846,Wine Bar
First Canadian Place,43.648280000000064,-79.38145999999995,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
First Canadian Place,43.648280000000064,-79.38145999999995,Bardi's Steak House,43.64622,-79.383074,Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,Tim Hortons,43.6468622,-79.3825442,Coffee Shop
First Canadian Place,43.648280000000064,-79.38145999999995,M Square Coffee Co,43.65121797253777,-79.38355459932247,Coffee Shop
First Canadian Place,43.648280000000064,-79.38145999999995,Union Pearson Express,43.64436200658875,-79.38319927907953,Train Station
First Canadian Place,43.648280000000064,-79.38145999999995,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Seafood Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
First Canadian Place,43.648280000000064,-79.38145999999995,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
First Canadian Place,43.648280000000064,-79.38145999999995,Estiatorio Volos,43.65032912559998,-79.38453301297716,Greek Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,Lobby Lounge at the Shangri-La Toronto,43.64915499986854,-79.38654574367817,Lounge
First Canadian Place,43.648280000000064,-79.38145999999995,GoodLife Fitness Toronto 137 Yonge Street,43.651242,-79.378068,Gym
First Canadian Place,43.648280000000064,-79.38145999999995,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
First Canadian Place,43.648280000000064,-79.38145999999995,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
First Canadian Place,43.648280000000064,-79.38145999999995,Five Guys,43.6487987190222,-79.3816807899204,Burger Joint
First Canadian Place,43.648280000000064,-79.38145999999995,Michael's on Simcoe,43.64826881661747,-79.38632821234134,Steakhouse
First Canadian Place,43.648280000000064,-79.38145999999995,Starbucks,43.650159,-79.377793,Coffee Shop
First Canadian Place,43.648280000000064,-79.38145999999995,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
First Canadian Place,43.648280000000064,-79.38145999999995,John Allans,43.651446635211904,-79.38135389611388,Salon / Barbershop
First Canadian Place,43.648280000000064,-79.38145999999995,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
First Canadian Place,43.648280000000064,-79.38145999999995,The Cambridge Club,43.65166287812755,-79.38307469732278,Gym
First Canadian Place,43.648280000000064,-79.38145999999995,First Canadian Place,43.64848212292913,-79.38244342803955,Building
First Canadian Place,43.648280000000064,-79.38145999999995,Bay Adelaide Centre,43.650878539102386,-79.38000310739676,Office
First Canadian Place,43.648280000000064,-79.38145999999995,Leña,43.651722,-79.379205,Latin American Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
First Canadian Place,43.648280000000064,-79.38145999999995,Balzac's Coffee,43.644372584148364,-79.38306470027423,Coffee Shop
First Canadian Place,43.648280000000064,-79.38145999999995,Ninki Izakaya,43.65022782352305,-79.38486260004564,Japanese Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
First Canadian Place,43.648280000000064,-79.38145999999995,Starbucks,43.647261,-79.378599,Coffee Shop
First Canadian Place,43.648280000000064,-79.38145999999995,Piper's Gastropub,43.645468111144694,-79.38177905581458,Cocktail Bar
First Canadian Place,43.648280000000064,-79.38145999999995,Starbucks,43.649328,-79.378339,Coffee Shop
First Canadian Place,43.648280000000064,-79.38145999999995,Ruby Thai (First Canadian Place),43.64909140219368,-79.38159990145141,Thai Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,Freshii,43.649273084327184,-79.38374831204301,Salad Place
First Canadian Place,43.648280000000064,-79.38145999999995,Thai Island,43.64914597811404,-79.38379835292523,Thai Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,Noodle King,43.65170632794881,-79.38304628912547,Asian Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,McEwan Foods,43.64716011126396,-79.38104402548048,Deli / Bodega
First Canadian Place,43.648280000000064,-79.38145999999995,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
First Canadian Place,43.648280000000064,-79.38145999999995,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
First Canadian Place,43.648280000000064,-79.38145999999995,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,Starbucks,43.64902831957521,-79.38159290007317,Coffee Shop
First Canadian Place,43.648280000000064,-79.38145999999995,iQ Food Co,43.64748168603231,-79.37910417362639,Fast Food Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,Library Bar,43.64550019136729,-79.38160166851243,Hotel Bar
First Canadian Place,43.648280000000064,-79.38145999999995,Amano Pasta,43.64491852117436,-79.38235777637108,Italian Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
First Canadian Place,43.648280000000064,-79.38145999999995,Kojin,43.64939770725357,-79.38609106624851,Colombian Restaurant
Church and Wellesley,43.666590000000035,-79.38132999999993,Storm Crow Manor,43.66683985695023,-79.38159278029707,Theme Restaurant
Church and Wellesley,43.666590000000035,-79.38132999999993,Smith,43.66692666745884,-79.38142135954267,Breakfast Spot
Church and Wellesley,43.666590000000035,-79.38132999999993,Fabarnak,43.66637677585409,-79.38096396850409,Restaurant
Church and Wellesley,43.666590000000035,-79.38132999999993,Barbara Hall Park,43.66687857011423,-79.38106777601625,Park
Church and Wellesley,43.666590000000035,-79.38132999999993,FUEL+,43.66439936324463,-79.38042718414235,Juice Bar
Church and Wellesley,43.666590000000035,-79.38132999999993,Out On The Street,43.668293169032786,-79.3803404783587,Men's Store
Church and Wellesley,43.666590000000035,-79.38132999999993,The Keg Steakhouse + Bar,43.66675618397813,-79.37830241801962,Steakhouse
Church and Wellesley,43.666590000000035,-79.38132999999993,Starbucks,43.66498,-79.38051,Coffee Shop
Church and Wellesley,43.666590000000035,-79.38132999999993,Ho's Team Barber Shop,43.66563031656884,-79.38135926650858,Salon / Barbershop
Church and Wellesley,43.666590000000035,-79.38132999999993,Church Street Espresso,43.66829221417146,-79.38187727767004,Café
Church and Wellesley,43.666590000000035,-79.38132999999993,Glad Day Bookshop,43.66527119350875,-79.38078512672504,Bookstore
Church and Wellesley,43.666590000000035,-79.38132999999993,DanceLifeX Centre,43.66695583448771,-79.3852972984314,Dance Studio
Church and Wellesley,43.666590000000035,-79.38132999999993,Piedmont Coffee Bar,43.66828640594333,-79.38252026711419,Coffee Shop
Church and Wellesley,43.666590000000035,-79.38132999999993,The Men's Room,43.664445596525944,-79.38006704821788,Men's Store
Church and Wellesley,43.666590000000035,-79.38132999999993,North of Brooklyn Pizzeria,43.664383604568975,-79.38037571983865,Pizza Place
Church and Wellesley,43.666590000000035,-79.38132999999993,Black Eagle,43.66408473971554,-79.38009823456886,Gay Bar
Church and Wellesley,43.666590000000035,-79.38132999999993,The Alley,43.66592244798498,-79.38556672752236,Bubble Tea Shop
Church and Wellesley,43.666590000000035,-79.38132999999993,Hero Certified Burgers,43.66562403029978,-79.38090430769088,Burger Joint
Church and Wellesley,43.666590000000035,-79.38132999999993,Churchmouse & Firkin,43.66463217328346,-79.38040612389896,Pub
Church and Wellesley,43.666590000000035,-79.38132999999993,Sansotei Ramen 三草亭,43.666734794517005,-79.3853530009483,Ramen Restaurant
Church and Wellesley,43.666590000000035,-79.38132999999993,Como En Casa,43.66516,-79.384796,Mexican Restaurant
Church and Wellesley,43.666590000000035,-79.38132999999993,Bar Volo,43.66546184849369,-79.38569158315659,Beer Bar
Church and Wellesley,43.666590000000035,-79.38132999999993,Baskin-Robbins,43.66507308115074,-79.38068437615618,Ice Cream Shop
Church and Wellesley,43.666590000000035,-79.38132999999993,Rooster Coffee House,43.66965378571954,-79.379870566686,Coffee Shop
Church and Wellesley,43.666590000000035,-79.38132999999993,Boutique Bar,43.664219464355675,-79.3804123393745,Gay Bar
Church and Wellesley,43.666590000000035,-79.38132999999993,Openmat Mixed Martial Arts,43.666171607941095,-79.3847667237342,Martial Arts School
Church and Wellesley,43.666590000000035,-79.38132999999993,Ginger,43.665371542785785,-79.38084590182032,Vietnamese Restaurant
Church and Wellesley,43.666590000000035,-79.38132999999993,Woody's and Sailor,43.664389684023526,-79.38036131100687,Gay Bar
Church and Wellesley,43.666590000000035,-79.38132999999993,Coach House Restaurant,43.66499059853204,-79.38481415727767,Diner
Church and Wellesley,43.666590000000035,-79.38132999999993,Canadian National Ballet School,43.663681,-79.377237,Dance Studio
Church and Wellesley,43.666590000000035,-79.38132999999993,Hair Of The Dog,43.66282779855822,-79.37966975971744,Gastropub
Church and Wellesley,43.666590000000035,-79.38132999999993,Kothur Indian Cuisine,43.66787229558206,-79.38565911153148,Indian Restaurant
Church and Wellesley,43.666590000000035,-79.38132999999993,Kawa Sushi,43.66389438938988,-79.38021009464505,Japanese Restaurant
Church and Wellesley,43.666590000000035,-79.38132999999993,Riddle Room,43.665881092438454,-79.38493615023397,Escape Room
Church and Wellesley,43.666590000000035,-79.38132999999993,T-Swirl Crepe,43.663452,-79.384125,Creperie
Church and Wellesley,43.666590000000035,-79.38132999999993,The Betty Oliphant Theatre,43.6643149030362,-79.37772963287725,Theater
Church and Wellesley,43.666590000000035,-79.38132999999993,Toronto Hemp Company,43.668419429320515,-79.38584843598086,Smoke Shop
Church and Wellesley,43.666590000000035,-79.38132999999993,The Blake House,43.664468354131486,-79.37747087203942,American Restaurant
Church and Wellesley,43.666590000000035,-79.38132999999993,Wish,43.66875926600152,-79.38569365317709,Restaurant
Church and Wellesley,43.666590000000035,-79.38132999999993,Kintaro,43.664151602498634,-79.38026409399562,Sake Bar
Church and Wellesley,43.666590000000035,-79.38132999999993,Cawthra Square Dog Park,43.66658331158984,-79.3800401687622,Dog Run
Church and Wellesley,43.666590000000035,-79.38132999999993,Bikram Yoga Yonge,43.66820532149228,-79.38578009605408,Yoga Studio
Church and Wellesley,43.666590000000035,-79.38132999999993,Ethiopian House,43.6665987043968,-79.38566906742606,Ethiopian Restaurant
Church and Wellesley,43.666590000000035,-79.38132999999993,401 Games,43.663623277853254,-79.3840374323983,Hobby Shop
Church and Wellesley,43.666590000000035,-79.38132999999993,The Anndore House,43.66880060698211,-79.38541264736057,Hotel
Church and Wellesley,43.666590000000035,-79.38132999999993,Tokyo Sushi,43.665885330936845,-79.38697684868161,Sushi Restaurant
Church and Wellesley,43.666590000000035,-79.38132999999993,Wow! Sushi,43.668514,-79.386686,Sushi Restaurant
Church and Wellesley,43.666590000000035,-79.38132999999993,Central YMCA,43.663083310067655,-79.38502493214878,Distribution Center
Church and Wellesley,43.666590000000035,-79.38132999999993,Hone Fitness,43.66748371662793,-79.38551016951237,Gym
Church and Wellesley,43.666590000000035,-79.38132999999993,Red Rocket Coffee,43.666528288055886,-79.37601604002538,Coffee Shop
Church and Wellesley,43.666590000000035,-79.38132999999993,Tokyo Kitchen,43.66878262373862,-79.38515305215851,Japanese Restaurant
